name	type	units	low_cutoff	high_cutoff	sampling_frequency
T3	SEEG	muV	n/a	n/a	499.666666666667
T4	SEEG	muV	n/a	n/a	499.666666666667
T5	SEEG	muV	n/a	n/a	499.666666666667
T6	SEEG	muV	n/a	n/a	499.666666666667
T7	SEEG	muV	n/a	n/a	499.666666666667
T8	SEEG	muV	n/a	n/a	499.666666666667
T9	SEEG	muV	n/a	n/a	499.666666666667
T10	SEEG	muV	n/a	n/a	499.666666666667
T11	SEEG	muV	n/a	n/a	499.666666666667
T12	SEEG	muV	n/a	n/a	499.666666666667
Z1	SEEG	muV	n/a	n/a	499.666666666667
Z2	SEEG	muV	n/a	n/a	499.666666666667
Z3	SEEG	muV	n/a	n/a	499.666666666667
Z4	SEEG	muV	n/a	n/a	499.666666666667
Z5	SEEG	muV	n/a	n/a	499.666666666667
Z6	SEEG	muV	n/a	n/a	499.666666666667
Z7	SEEG	muV	n/a	n/a	499.666666666667
Z8	SEEG	muV	n/a	n/a	499.666666666667
Z9	SEEG	muV	n/a	n/a	499.666666666667
Z10	SEEG	muV	n/a	n/a	499.666666666667
Z11	SEEG	muV	n/a	n/a	499.666666666667
Z12	SEEG	muV	n/a	n/a	499.666666666667
Z13	SEEG	muV	n/a	n/a	499.666666666667
Z14	SEEG	muV	n/a	n/a	499.666666666667
Z15	SEEG	muV	n/a	n/a	499.666666666667
RA1	SEEG	muV	n/a	n/a	499.666666666667
RA2	SEEG	muV	n/a	n/a	499.666666666667
RA3	SEEG	muV	n/a	n/a	499.666666666667
RA4	SEEG	muV	n/a	n/a	499.666666666667
RA5	SEEG	muV	n/a	n/a	499.666666666667
RA6	SEEG	muV	n/a	n/a	499.666666666667
RA7	SEEG	muV	n/a	n/a	499.666666666667
RA8	SEEG	muV	n/a	n/a	499.666666666667
RA9	SEEG	muV	n/a	n/a	499.666666666667
RA10	SEEG	muV	n/a	n/a	499.666666666667
RA11	SEEG	muV	n/a	n/a	499.666666666667
RA12	SEEG	muV	n/a	n/a	499.666666666667
RB1	SEEG	muV	n/a	n/a	499.666666666667
RB2	SEEG	muV	n/a	n/a	499.666666666667
RB3	SEEG	muV	n/a	n/a	499.666666666667
RB4	SEEG	muV	n/a	n/a	499.666666666667
RB5	SEEG	muV	n/a	n/a	499.666666666667
RB6	SEEG	muV	n/a	n/a	499.666666666667
RB7	SEEG	muV	n/a	n/a	499.666666666667
RB8	SEEG	muV	n/a	n/a	499.666666666667
RB9	SEEG	muV	n/a	n/a	499.666666666667
RB10	SEEG	muV	n/a	n/a	499.666666666667
RB11	SEEG	muV	n/a	n/a	499.666666666667
RB12	SEEG	muV	n/a	n/a	499.666666666667
RQ1	SEEG	muV	n/a	n/a	499.666666666667
RQ2	SEEG	muV	n/a	n/a	499.666666666667
RQ3	SEEG	muV	n/a	n/a	499.666666666667
RQ4	SEEG	muV	n/a	n/a	499.666666666667
RQ5	SEEG	muV	n/a	n/a	499.666666666667
RQ6	SEEG	muV	n/a	n/a	499.666666666667
RQ7	SEEG	muV	n/a	n/a	499.666666666667
RQ8	SEEG	muV	n/a	n/a	499.666666666667
RQ9	SEEG	muV	n/a	n/a	499.666666666667
RQ10	SEEG	muV	n/a	n/a	499.666666666667
RQ11	SEEG	muV	n/a	n/a	499.666666666667
RQ12	SEEG	muV	n/a	n/a	499.666666666667
RQ13	SEEG	muV	n/a	n/a	499.666666666667
RQ14	SEEG	muV	n/a	n/a	499.666666666667
RQ15	SEEG	muV	n/a	n/a	499.666666666667
