name	x	y	z	size
O1	11.3715498325479	25.4739168650409	-23.8210300838549	5
O2	15.3471481867821	25.3434115088004	-22.0462381092773	5
O3	19.7002418871945	24.708242941898	-20.5965852957556	5
O4	23.5996753814748	24.3502049639468	-19.2601135545991	5
O5	26.7347041599583	25.4082500657139	-18.8633566113947	5
O6	29.5047209299986	26.6051456980081	-17.2650804017785	5
O7	32.5367757974592	26.1133439537496	-15.1129121376405	5
O8	35.9795068757317	24.8673283281152	-13.0149359124004	5
O9	39.3139764226164	26.5520050099359	-12.002513674136	5
O10	42.3311632647542	29.9911796362247	-11.7484755323819	5
O11	46.4365176902207	32.0775284452408	-11.1601840627526	5
O12	51.9680256677146	32.574820598011	-10.0808332899366	5
O13	55.6816591514963	33.5479133606216	-8.15825585147834	5
O14	58.3141275937761	34.715962892859	-5.86143470207901	5
O15	61.1759199617459	35.8694741402499	-3.88073248996356	5
AC1	6.69270000972059	37.5366882228164	6.5527534365864	5
AC2	10.2741157749848	37.7610943124916	6.5739545182963	5
AC3	13.7013661876763	38.6083579693553	6.65036605950033	5
AC4	16.9149352753289	39.7527926730836	6.89889304061716	5
AC5	19.8307378484452	40.6909898033682	7.28867908953813	5
AC6	22.6576346385754	41.2858332614915	7.75313027640774	5
AC7	25.4982367488102	41.5643989789495	8.22025466701363	5
AC8	28.3298122064172	41.4645128422481	8.53054230485453	5
AC9	31.0935473391267	40.9402309618348	8.44219039169021	5
AC10	33.8859677998368	39.8564306308723	7.62264503988796	5
AC11	37.2315703723074	38.478847385345	6.50918950708839	5
AC12	40.9442406026235	38.3401892812414	6.51398392214574	5
AC13	44.2766863624634	39.5444540965227	7.10315010591199	5
AC14	47.2227832565555	41.487418410068	7.41453303383996	5
AC15	51.0920125882779	43.3599637359244	8.68686351024774	5
A1	24.8481859720722	-4.65969528611205	-25.40378562598	5
A2	28.1425785049541	-5.55160740954372	-25.7391713124174	5
A3	31.8793195913029	-6.40736429862269	-26.3760732700443	5
A4	36.5236050155592	-6.69958890717663	-26.5324382425206	5
A5	40.5552323772032	-6.03141357867888	-25.1341204468098	5
A6	44.5403027340563	-6.33355434951522	-24.6800263144629	5
A7	48.0135381359092	-7.23126028252611	-24.7170660214702	5
A8	51.2458389671497	-7.9757727215647	-24.4995731546734	5
A9	54.8950435881019	-8.51099686911837	-24.2729541168491	5
A10	59.363206339941	-9.24406454266156	-24.2714660321799	5
A11	63.4343290041541	-10.2090392696385	-23.9585328053252	5
A12	66.8439507799549	-10.9786593946235	-23.3882592505213	5
A13	70.3514921282379	-11.4455339642973	-23.3245775358711	5
A14	74.1046274539091	-11.8350435194461	-23.5114365600528	5
A15	77.8703065201978	-12.3324127454293	-23.6309323257504	5
B1	24.9026380099973	-14.5460720924758	-23.493403069	5
B2	28.6292581286597	-15.4332579410127	-23.1399142332129	5
B3	32.1010756891553	-16.6276382570286	-22.9600797724179	5
B4	35.3361476758451	-17.4230907268009	-22.1522505559502	5
B5	39.1780510956992	-17.2766040957456	-20.4959256461786	5
B6	43.2685844183202	-17.421820486328	-20.0724581722733	5
