name	type	units	low_cutoff	high_cutoff	sampling_frequency
RA5	SEEG	muV	n/a	n/a	499.998305084746
RA6	SEEG	muV	n/a	n/a	499.998305084746
RA7	SEEG	muV	n/a	n/a	499.998305084746
RA8	SEEG	muV	n/a	n/a	499.998305084746
RA9	SEEG	muV	n/a	n/a	499.998305084746
RA10	SEEG	muV	n/a	n/a	499.998305084746
RA11	SEEG	muV	n/a	n/a	499.998305084746
RA12	SEEG	muV	n/a	n/a	499.998305084746
RB1	SEEG	muV	n/a	n/a	499.998305084746
RB2	SEEG	muV	n/a	n/a	499.998305084746
RB3	SEEG	muV	n/a	n/a	499.998305084746
RB4	SEEG	muV	n/a	n/a	499.998305084746
RB5	SEEG	muV	n/a	n/a	499.998305084746
RB6	SEEG	muV	n/a	n/a	499.998305084746
RB7	SEEG	muV	n/a	n/a	499.998305084746
RB8	SEEG	muV	n/a	n/a	499.998305084746
RB9	SEEG	muV	n/a	n/a	499.998305084746
RB10	SEEG	muV	n/a	n/a	499.998305084746
RB11	SEEG	muV	n/a	n/a	499.998305084746
RB12	SEEG	muV	n/a	n/a	499.998305084746
RQ1	SEEG	muV	n/a	n/a	499.998305084746
RQ2	SEEG	muV	n/a	n/a	499.998305084746
RQ3	SEEG	muV	n/a	n/a	499.998305084746
RQ4	SEEG	muV	n/a	n/a	499.998305084746
RQ5	SEEG	muV	n/a	n/a	499.998305084746
RQ6	SEEG	muV	n/a	n/a	499.998305084746
RQ7	SEEG	muV	n/a	n/a	499.998305084746
RQ8	SEEG	muV	n/a	n/a	499.998305084746
RQ9	SEEG	muV	n/a	n/a	499.998305084746
RQ10	SEEG	muV	n/a	n/a	499.998305084746
RQ11	SEEG	muV	n/a	n/a	499.998305084746
RQ12	SEEG	muV	n/a	n/a	499.998305084746
RQ13	SEEG	muV	n/a	n/a	499.998305084746
RQ14	SEEG	muV	n/a	n/a	499.998305084746
RQ15	SEEG	muV	n/a	n/a	499.998305084746
