name	type	units	low_cutoff	high_cutoff	sampling_frequency
AC4	SEEG	muV	n/a	n/a	499.991522262538
AC5	SEEG	muV	n/a	n/a	499.991522262538
AC6	SEEG	muV	n/a	n/a	499.991522262538
AC7	SEEG	muV	n/a	n/a	499.991522262538
AC8	SEEG	muV	n/a	n/a	499.991522262538
AC9	SEEG	muV	n/a	n/a	499.991522262538
AC10	SEEG	muV	n/a	n/a	499.991522262538
AC11	SEEG	muV	n/a	n/a	499.991522262538
AC12	SEEG	muV	n/a	n/a	499.991522262538
AC13	SEEG	muV	n/a	n/a	499.991522262538
AC14	SEEG	muV	n/a	n/a	499.991522262538
AC15	SEEG	muV	n/a	n/a	499.991522262538
A1	SEEG	muV	n/a	n/a	499.991522262538
A2	SEEG	muV	n/a	n/a	499.991522262538
A3	SEEG	muV	n/a	n/a	499.991522262538
A4	SEEG	muV	n/a	n/a	499.991522262538
A5	SEEG	muV	n/a	n/a	499.991522262538
A6	SEEG	muV	n/a	n/a	499.991522262538
A7	SEEG	muV	n/a	n/a	499.991522262538
A8	SEEG	muV	n/a	n/a	499.991522262538
A9	SEEG	muV	n/a	n/a	499.991522262538
A10	SEEG	muV	n/a	n/a	499.991522262538
A11	SEEG	muV	n/a	n/a	499.991522262538
A12	SEEG	muV	n/a	n/a	499.991522262538
D1	SEEG	muV	n/a	n/a	499.991522262538
D2	SEEG	muV	n/a	n/a	499.991522262538
D3	SEEG	muV	n/a	n/a	499.991522262538
D4	SEEG	muV	n/a	n/a	499.991522262538
D5	SEEG	muV	n/a	n/a	499.991522262538
D6	SEEG	muV	n/a	n/a	499.991522262538
D7	SEEG	muV	n/a	n/a	499.991522262538
D8	SEEG	muV	n/a	n/a	499.991522262538
D9	SEEG	muV	n/a	n/a	499.991522262538
D10	SEEG	muV	n/a	n/a	499.991522262538
D11	SEEG	muV	n/a	n/a	499.991522262538
D12	SEEG	muV	n/a	n/a	499.991522262538
J1	SEEG	muV	n/a	n/a	499.991522262538
J2	SEEG	muV	n/a	n/a	499.991522262538
J3	SEEG	muV	n/a	n/a	499.991522262538
J4	SEEG	muV	n/a	n/a	499.991522262538
J5	SEEG	muV	n/a	n/a	499.991522262538
J6	SEEG	muV	n/a	n/a	499.991522262538
J7	SEEG	muV	n/a	n/a	499.991522262538
J8	SEEG	muV	n/a	n/a	499.991522262538
J9	SEEG	muV	n/a	n/a	499.991522262538
J10	SEEG	muV	n/a	n/a	499.991522262538
J11	SEEG	muV	n/a	n/a	499.991522262538
J12	SEEG	muV	n/a	n/a	499.991522262538
S1	SEEG	muV	n/a	n/a	499.991522262538
S2	SEEG	muV	n/a	n/a	499.991522262538
S3	SEEG	muV	n/a	n/a	499.991522262538
S4	SEEG	muV	n/a	n/a	499.991522262538
S5	SEEG	muV	n/a	n/a	499.991522262538
S6	SEEG	muV	n/a	n/a	499.991522262538
S7	SEEG	muV	n/a	n/a	499.991522262538
S8	SEEG	muV	n/a	n/a	499.991522262538
S9	SEEG	muV	n/a	n/a	499.991522262538
S10	SEEG	muV	n/a	n/a	499.991522262538
S11	SEEG	muV	n/a	n/a	499.991522262538
S12	SEEG	muV	n/a	n/a	499.991522262538
W1	SEEG	muV	n/a	n/a	499.991522262538
W2	SEEG	muV	n/a	n/a	499.991522262538
W3	SEEG	muV	n/a	n/a	499.991522262538
W4	SEEG	muV	n/a	n/a	499.991522262538
W5	SEEG	muV	n/a	n/a	499.991522262538
W6	SEEG	muV	n/a	n/a	499.991522262538
W7	SEEG	muV	n/a	n/a	499.991522262538
W8	SEEG	muV	n/a	n/a	499.991522262538
W9	SEEG	muV	n/a	n/a	499.991522262538
W10	SEEG	muV	n/a	n/a	499.991522262538
Y1	SEEG	muV	n/a	n/a	499.991522262538
Y2	SEEG	muV	n/a	n/a	499.991522262538
Y3	SEEG	muV	n/a	n/a	499.991522262538
Y4	SEEG	muV	n/a	n/a	499.991522262538
Y5	SEEG	muV	n/a	n/a	499.991522262538
Y6	SEEG	muV	n/a	n/a	499.991522262538
Y7	SEEG	muV	n/a	n/a	499.991522262538
Y8	SEEG	muV	n/a	n/a	499.991522262538
Y9	SEEG	muV	n/a	n/a	499.991522262538
Y10	SEEG	muV	n/a	n/a	499.991522262538
Y11	SEEG	muV	n/a	n/a	499.991522262538
Y12	SEEG	muV	n/a	n/a	499.991522262538
Y13	SEEG	muV	n/a	n/a	499.991522262538
Y14	SEEG	muV	n/a	n/a	499.991522262538
Y15	SEEG	muV	n/a	n/a	499.991522262538
Z1	SEEG	muV	n/a	n/a	499.991522262538
Z2	SEEG	muV	n/a	n/a	499.991522262538
Z3	SEEG	muV	n/a	n/a	499.991522262538
Z4	SEEG	muV	n/a	n/a	499.991522262538
Z5	SEEG	muV	n/a	n/a	499.991522262538
Z6	SEEG	muV	n/a	n/a	499.991522262538
Z7	SEEG	muV	n/a	n/a	499.991522262538
Z8	SEEG	muV	n/a	n/a	499.991522262538
Z9	SEEG	muV	n/a	n/a	499.991522262538
Z10	SEEG	muV	n/a	n/a	499.991522262538
Z11	SEEG	muV	n/a	n/a	499.991522262538
Z12	SEEG	muV	n/a	n/a	499.991522262538
Z13	SEEG	muV	n/a	n/a	499.991522262538
Z14	SEEG	muV	n/a	n/a	499.991522262538
Z15	SEEG	muV	n/a	n/a	499.991522262538
U1	SEEG	muV	n/a	n/a	499.991522262538
U2	SEEG	muV	n/a	n/a	499.991522262538
U3	SEEG	muV	n/a	n/a	499.991522262538
U4	SEEG	muV	n/a	n/a	499.991522262538
U5	SEEG	muV	n/a	n/a	499.991522262538
U6	SEEG	muV	n/a	n/a	499.991522262538
U7	SEEG	muV	n/a	n/a	499.991522262538
U8	SEEG	muV	n/a	n/a	499.991522262538
U9	SEEG	muV	n/a	n/a	499.991522262538
U10	SEEG	muV	n/a	n/a	499.991522262538
U11	SEEG	muV	n/a	n/a	499.991522262538
U12	SEEG	muV	n/a	n/a	499.991522262538
U13	SEEG	muV	n/a	n/a	499.991522262538
U14	SEEG	muV	n/a	n/a	499.991522262538
U15	SEEG	muV	n/a	n/a	499.991522262538
PC1	SEEG	muV	n/a	n/a	499.991522262538
PC2	SEEG	muV	n/a	n/a	499.991522262538
PC3	SEEG	muV	n/a	n/a	499.991522262538
PC4	SEEG	muV	n/a	n/a	499.991522262538
PC5	SEEG	muV	n/a	n/a	499.991522262538
PC6	SEEG	muV	n/a	n/a	499.991522262538
PC7	SEEG	muV	n/a	n/a	499.991522262538
PC8	SEEG	muV	n/a	n/a	499.991522262538
PC9	SEEG	muV	n/a	n/a	499.991522262538
PC10	SEEG	muV	n/a	n/a	499.991522262538
PC11	SEEG	muV	n/a	n/a	499.991522262538
PC12	SEEG	muV	n/a	n/a	499.991522262538
PC13	SEEG	muV	n/a	n/a	499.991522262538
PC14	SEEG	muV	n/a	n/a	499.991522262538
PC15	SEEG	muV	n/a	n/a	499.991522262538
